track_id,track_name,track_popularity,explicit,artist_name,album_name,release_date,user_id
46D0hYb1B7qiU33VtXt21W,Easy,51,False,Camila Cabello,Easy,2019-10-11,1e2e44dad56e626f
5ZULALImTm80tzUbYQYM9d,Dance Monkey,68,False,Tones And I,The Kids Are Coming,2019-08-29,1e2e44dad56e626f
1kJtfldK9F7XmsSiSNlbth,Woman (feat. The Dap-Kings Horns),59,True,Kesha,Rainbow,2017-08-11,1e2e44dad56e626f
3V0syQOlXY28AUabLZnEWj,Manam Oon Ke Maghroor,0,False,Shayea,Injaneb,2019-09-29,1e2e44dad56e626f
0IK8y0vAO0sM630HsxwLht,Middle Finger,0,True,Bohnes,Middle Finger - Single,2015-12-14,1e2e44dad56e626f
4avCu7TvieBwolOyCB0xGD,Khalas Hasaytar,35,False,Sharmoofers,Paranoia,2015-09-07,1e2e44dad56e626f
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,85,True,French Montana,Jungle Rules,2017-07-14,1e2e44dad56e626f
0PXukVbYpvz40KcEFKnIw7,Don't Rush (feat. Headie One),59,True,Young T & Bugsey,Don't Rush (feat. Headie One),2019-11-07,1e2e44dad56e626f
34KxyJPBxUenhZ9Qop4AuB,Harki Yejoore Dastanesh,0,False,Shayea,Injaneb,2019-09-29,1e2e44dad56e626f
2cytBOLpwFRX7J9URCrFIe,Options,52,True,NSG,Options,2018-11-30,1e2e44dad56e626f
2FmW4uuXf68CCqjd9rOIXs,اسف,0,False,ARmusicHIT,اسف,2019-08-20,1e2e44dad56e626f
4q604hQba5940BbOoaenmz,Blood In The Cut,59,True,K.Flay,Every Where Is Some Where,2017-04-07,1e2e44dad56e626f
7hMcD8xy1PzPZwppDnkJeK,Jenaak B Hwaya,0,False,Nour Al Zen,Songs of Iraq,2015-08-21,1e2e44dad56e626f
6E37j4b44JGpdk297urpKM,like that,64,False,Bea Miller,aurora,2018-02-23,1e2e44dad56e626f
1Zi5GxlgleNSGs8VUfplqt,Demain,43,False,Lyna Mahyem,Demain,2019-01-25,1e2e44dad56e626f
11z8f8BH1WdIlFI9TNQ9mc,Bad Girlfriend,54,True,Anne-Marie,Speak Your Mind (Deluxe),2018-04-27,1e2e44dad56e626f
5iVGN1Th2DqyWVNIBM8Vwk,Lessons,57,True,Stormzy,Heavy Is The Head,2019-12-13,1e2e44dad56e626f
0yXfwx7sBjVGaLAmhbO9Bl,Ocho Cinco,39,True,M Huncho,Utopia,2019-04-12,1e2e44dad56e626f
1VYruNWR6k3fKQL5LXtIIK,Assassin,44,False,Au/Ra,Assassin,2019-04-19,1e2e44dad56e626f
