date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
27-08-2023,"Ukrainian pilot ‘Juice’ among three killed in jet collision, Zelenskiy says","Air force says Andriy Pilshchykov, advocate of F-16s for Ukraine, among dead after two training planes came down west of Kyiv",https://www.theguardian.com/world/2023/aug/27/ukrainian-pilot-juice-among-three-killed-in-jet-collision-says-volodymyr-zelenskiy,https://media.guim.co.uk/c47e3c420a04167732e3c01f317ef7f45dd2d123/0_0_1842_1105/500.jpg
28-08-2023,Drivers in Japan plied with alcohol to show drink-driving dangers,"Initiative in Chikushino honours three children killed by drink-driver, with motorists learning first-hand how badly alcohol makes you drive",https://www.theguardian.com/world/2023/aug/28/drivers-in-japan-plied-with-alcohol-to-show-drink-driving-dangers,https://media.guim.co.uk/a15e71155b5f3dc3bcdfe504c83fa36afe74b7af/0_0_3734_2241/500.jpg
29-08-2023,The Melilla massacre: how a Spanish enclave in Africa became a deadly flashpoint,"<strong>The long read</strong>: At least 37 people were killed in June 2022 at the Morocco-Spain border, while scores more were injured. Despite the brutality and chaos, officials praised the actions of border agents",https://www.theguardian.com/world/2023/aug/29/the-melilla-massacre-spanish-enclave-africa-became-deadly-flashpoint-morocco,https://media.guim.co.uk/33fd5a1b2aa5a998c914fba99b8ba780b0a3a389/0_275_4288_2573/500.jpg
30-08-2023,Russia-Ukraine war at a glance: what we know on day 553 of the invasion,Two dead in Kyiv following ‘most powerful’ barrage since the spring; six regions of Russia targeted by drones; ‘Farewell ceremony’ for Prigozhin,https://www.theguardian.com/world/2023/aug/30/russia-ukraine-war-at-a-glance-what-we-know-on-day-553-of-the-invasion,https://media.guim.co.uk/c9183f82b2e6b359cc60981df282e18f9c5a93d1/0_800_1920_1152/500.jpg
31-08-2023,"Ousted Ali Bongo was on track to win Gabon election, polling shows","Data collected on behalf of president shows he was on course to win about 50% of the vote, as new leader announced by coup forces",https://www.theguardian.com/world/2023/aug/30/ousted-ali-bongo-was-on-track-to-win-gabon-election-polling-shows,https://media.guim.co.uk/7763156dd2df848733266da90a8f5afc13dbd294/0_100_1689_1013/500.jpg
01-09-2023,Biden hopes Xi Jinping will attend G20 amid reports Chinese president will skip Delhi summit,Analysts suggest Chinese leader may be reluctant to give neighbouring rival India the spotlight,https://www.theguardian.com/world/2023/sep/01/xi-jinping-g20-summit-2023-delhi-joe-biden,https://media.guim.co.uk/154deb41c80c925a11c51df0b75cf017fa9a6217/5_433_3783_2270/500.jpg
02-09-2023,Russia-Ukraine war at a glance: what we know on day 556 of the invasion,"Russia destroys boat trying to attack Crimea bridge, Moscow claims; US poised to send Kyiv munitions containing depleted uranium, reports say",https://www.theguardian.com/world/2023/sep/02/russia-ukraine-war-at-a-glance-what-we-know-on-day-556-of-the-invasion,https://media.guim.co.uk/27ab1fcccc96fa2be4e766ccedf9a4df1efb9f69/0_232_3500_2101/500.jpg
03-09-2023,Russia-Ukraine war at a glance: what we know on day 557 of the invasion,"Ukrainian forces breach Russia’s first defensive line in south, says general; Ukrainian oligarch Ihor Kolomoisky detained on suspicion of fraud",https://www.theguardian.com/world/2023/sep/03/russia-ukraine-war-at-a-glance-what-we-know-on-day-557-of-the-invasion,https://media.guim.co.uk/562072b6d750db01e4df0cc1a4de345d4d092e92/0_116_3500_2101/500.jpg
04-09-2023,"Mining once made this Pacific island unliveable, now residents fear its return",Australian mining company puts Banaba exploration plan on hold amid islanders’ concerns their phosphate-rich homeland may again be exploited,https://www.theguardian.com/world/2023/sep/04/mining-once-made-this-pacific-island-unliveable-now-residents-fear-its-return,https://media.guim.co.uk/39dd15f79f22b683509c80beaa5aa71f63b1f236/0_335_5022_3013/500.jpg
05-09-2023,China ‘gifts’ and cost concerns: Pacific Games stir controversy in Solomon Islands,"The host nation has attracted criticism over the price tag of November’s event, while an expert labels Chinese funding ‘shrewd diplomacy’",https://www.theguardian.com/world/2023/sep/05/pacific-games-2023-solomon-island-china-cost-controversy,https://media.guim.co.uk/eaa95ad947074be80a8f7cc7f7cfb32dea8273aa/0_416_6240_3744/500.jpg
06-09-2023,Russia-Ukraine war at a glance: what we know on day 560 of the invasion,US senate leaders express support for Ukraine; Russia closes airport amid Ukraine drone attack,https://www.theguardian.com/world/2023/sep/06/russia-ukraine-war-at-a-glance-what-we-know-on-day-560-of-the-invasion,https://media.guim.co.uk/80adf42726e9782b710bcb4611ab22d964baec7f/0_0_3500_2101/500.jpg
07-09-2023,India or Bharat? G20 invitations throw up question dating back centuries,"Some say use of ‘Bharat’ is move to finally throw off colonial chains, others call it disastrous Narendra Modi vanity project",https://www.theguardian.com/world/2023/sep/07/india-or-bharat-g20-invitations-throw-up-question-dating-back-centuries,https://media.guim.co.uk/c02d3b50488e7f474e9c7b3d54cb1a1b1d3529d4/0_200_6000_3600/500.jpg
08-09-2023,"Abused, traumatised and powerless: South Korea’s teachers on why they are protesting",Teachers recount the emotional toll of being harassed by parents and dragged through child abuse proceedings over everyday classroom matters,https://www.theguardian.com/world/2023/sep/08/south-korea-teacher-protest-why-are-teachers-protesting,https://media.guim.co.uk/c5124099f0d20bfc17f1d95cb56d625b4b18cde9/0_249_7655_4595/500.jpg
09-09-2023,Russia-Ukraine war at a glance: what we know on day 563 of the invasion,Russian attack on Ukrainian police building kills one and wounds dozens; Zelenskiy says Putin ‘killed Prigozhin’; British military to monitor Black Sea,https://www.theguardian.com/world/2023/sep/09/russia-ukraine-war-at-a-glance-what-we-know-on-day-563-of-the-invasion,https://media.guim.co.uk/afd8ea09627993b82e1061564635b8ceda7b3978/0_97_1255_753/500.jpg
10-09-2023,Russia-Ukraine war at a glance: what we know on day 564 of the invasion,"G20 declaration ‘nothing to be proud of’, says Kyiv; Ukraine warns against lifting sanctions as Russia pushes grain deal; Ukraine condemns lack of progress for a tribunal to prosecute Russian leaders",https://www.theguardian.com/world/2023/sep/10/russia-ukraine-war-at-a-glance-what-we-know-on-day-564-of-the-invasion,https://media.guim.co.uk/064ef47c886064e8091ca27dacdef15d01f9d085/0_455_5822_3494/500.jpg
11-09-2023,Canada PM Justin Trudeau stuck in India after plane breaks down,Canadian PM was due to return home on Sunday after G20 summit in Delhi but a mechanical fault kept him in India overnight,https://www.theguardian.com/world/2023/sep/11/canada-pm-justin-trudeau-stuck-in-india-g20-plane-breaks-down,https://media.guim.co.uk/7221a8b89aeefb507d479e10c1800b2ec4d79187/0_288_8640_5184/500.jpg
12-09-2023,"Ukraine regains control of strategic Black Sea oil rigs, intelligence service says","Recapture of ‘Boyko Towers’ takes Kyiv ‘many steps closer to regaining Crimea’, GUR says",https://www.theguardian.com/world/2023/sep/12/ukraine-regains-control-of-strategic-black-sea-oil-rigs-intelligence-service-says,https://media.guim.co.uk/8b00e35e5678ca45af02da7f4743db60211c8e48/0_138_4000_2401/500.jpg
13-09-2023,Portuguese town flooded by river of ‘good quality’ red wine,"The Destilaria Levira in Anadia said it took full responsibility for the incident, which saw 2.2 million litres of wine gush down streets",https://www.theguardian.com/world/2023/sep/13/levira-portugal-wine-flood-how-damage-litres-destilaria,https://media.guim.co.uk/c2d84ff4c065a53dde64158a4ba81651301169f9/0_0_2500_1500/500.jpg
14-09-2023,Kim Jong-un invites Putin to North Korea after summit brings ties to ‘a new level’,"North Korean media report that Kim was briefed on space vehicles during his meetings in Russia, though no specific detail of any deal has emerged",https://www.theguardian.com/world/2023/sep/14/kim-jong-un-invites-vladimir-putin-to-north-korea,https://media.guim.co.uk/a674db84adc255599a03b337977a9265843fccfe/232_100_3628_2179/500.jpg
15-09-2023,What are medicanes? The ‘supercharged’ Mediterranean storms that could become more frequent,The flash flood that has killed thousands of people in Libya this week followed the ‘medicane’ storm Daniel,https://www.theguardian.com/world/2023/sep/15/what-are-medicanes-the-supercharged-mediterranean-storms-that-could-become-more-frequent,https://media.guim.co.uk/27610884158a7963a8a52d70cf48dd7fee8cc374/0_220_6586_3952/500.jpg
16-09-2023,Russia-Ukraine war at a glance: what we know on day 570 of the invasion,Ukraine claims to have seized village from Russian forces in Donetsk region; Zelenskiy to meet Biden in Washington next week,https://www.theguardian.com/world/2023/sep/16/russia-ukraine-war-at-a-glance-what-we-know-on-day-570-of-the-invasion,https://media.guim.co.uk/be7e01b9409f13985009f419a30036d81c0600e9/0_0_5472_3283/500.jpg
17-09-2023,Russia-Ukraine war at a glance: what we know on day 571 of the invasion,Kim Jong-un inspects strategic bombers in Russia; Moscow denies Ukraine’s claim to have seized village in Donetsk region,https://www.theguardian.com/world/2023/sep/17/russia-ukraine-war-at-a-glance-what-we-know-on-day-571-of-the-invasion,https://media.guim.co.uk/d32ddea5029422884d2c5ed604a4e69cab5dc57f/0_128_3543_2126/500.jpg
18-09-2023,Taiwan urges China to stop ‘destructive’ military activities as fighter jets cross median line,"Taiwan’s defence ministry said that since Sunday it had spotted 103 Chinese military aircraft over the sea, a number it called a ‘recent high’",https://www.theguardian.com/world/2023/sep/18/taiwan-china-conflict-destructive-military-activities-fighter-jets,https://media.guim.co.uk/630ab2ce0ab2aced34fc54136c2823c9ffc75e9a/134_0_5655_3394/500.jpg
19-09-2023,"European governments shrinking railways in favour of road-building, report finds","Rail networks in most countries have been starved of funding while motorways lengthen, study shows",https://www.theguardian.com/world/2023/sep/19/european-governments-railways-road-building-report-motorways-funding-rail,https://media.guim.co.uk/397ea85db66e4863274122e074600a807bf36566/0_0_4989_2993/500.jpg
20-09-2023,"Iran accuses US of stoking Ukraine war in UN speech, sparking Israel walkout",President Ebrahim Raisi tells the UN general assembly the project to ‘Americanise’ the world had failed,https://www.theguardian.com/world/2023/sep/20/iran-un-speech-ebrahim-raisi-accuses-us-of-stoking-ukraine-war,https://media.guim.co.uk/3861fb7ad05b7d14cd9f7fb044b853b26a02f7d9/0_29_3332_2000/500.jpg
21-09-2023,Estranged son of Thai King Vajiralongkorn says discussion of the monarchy should be allowed,"New York-based Vacharaesorn Vivacharawongse signals he rejects Thailand’s harsh lese majeste laws, which ban criticism of the royal family",https://www.theguardian.com/world/2023/sep/21/thai-king-son-vacharaesorn-vivacharawongse-estranged-royal-anti-defamation-monarchy,https://media.guim.co.uk/28fd1f311bf19b09d3fa8553a690058b8be7da3e/0_144_6124_3676/500.jpg
22-09-2023,"Canada has evidence linking Indian diplomats to killing of Sikh activist, media reports",The Canadian Broadcasting Company revealed communications gathered about murder of Hardeep Singh Nijjar,https://www.theguardian.com/world/2023/sep/22/canada-evidence-indian-diplomats-sikh-activist-murder-hardeep-singh-najjir,https://media.guim.co.uk/1db3db52ec27eaa025e5f7cb5db7ef4ac32577b2/0_963_7706_4624/500.jpg
23-09-2023,Russia-Ukraine war at a glance: what we know on day 577 of the invasion,Canada pledges an extra C$650m in military aid during Zelenskiy visit; Ukrainian airstrike on Crimea hits Russia’s Black Sea navy headquarters ,https://www.theguardian.com/world/2023/sep/23/russia-ukraine-war-at-a-glance-what-we-know-on-day-577-of-the-invasion,https://media.guim.co.uk/f42946bbb2a4765ec5076f00b332c9d8b8807a30/0_351_4800_2880/500.jpg
24-09-2023,‘I am willing to wait for months’: Chinese Tiananmen critic ready for long haul in Taiwan transit lounge,"Chen Siming pleads for safe passage to US, saying his situation is ‘dangerous and urgent’ amid Beijing’s pursuit of him",https://www.theguardian.com/world/2023/sep/24/china-dissident-taiwan-chen-siming-willing-to-wait-airport-transit-lounge-tiananmen,https://media.guim.co.uk/7c6e422e326cc52750fe7018404e247eeb6f67d5/0_45_3000_1800/500.jpg
25-09-2023,New Zealand election: Luxon says National open to NZ First coalition,National leader ends long-running question over whether party is prepared to work with Winston Peters,https://www.theguardian.com/world/2023/sep/25/new-zealand-election-luxon-says-national-open-to-nz-first-coalition,https://media.guim.co.uk/e1575e1760a74e69b57344bd442c803d4ba49d28/787_0_4610_2765/500.jpg
26-09-2023,"Antarctic sea ice shrinks to lowest annual maximum level on record, data shows",Scientists fear global heating may have shifted region into new era of disappearing ice with far-reaching consequences,https://www.theguardian.com/world/2023/sep/26/antarctic-sea-ice-shrinks-to-lowest-annual-maximum-level-on-record-data-shows,https://media.guim.co.uk/9e5f7e716561dde280d7a03f92e659ff0daf2e10/0_0_5538_3321/500.jpg
27-09-2023,"Wildfires, war and rightwing extremism: 50 years of Europe in photos, part two",The Guardian’s Europe correspondent Jon Henley and picture editor Guy Lane reflect on a half-century of upheaval,https://www.theguardian.com/world/2023/sep/27/wildfires-war-rightwing-extremism-50-years-europe-in-photos-part-two,https://media.guim.co.uk/72ea770ee3a04622aec65bde2baa2edfaa606445/0_138_4500_2700/500.jpg
28-09-2023,‘Roma only’: the school caught up in a Slovakian national scandal,A small primary in Podsadek is at the centre of a legal row about segregation and discrimination in the run-up to elections,https://www.theguardian.com/world/2023/sep/28/roma-only-the-school-caught-up-in-a-slovakian-national-scandal,https://media.guim.co.uk/6f9e9eae8e68ccb559794f5547b13a73f2554cdb/0_47_5000_3001/500.jpg
29-09-2023,‘Risk of miscalculation’ rises in South China Sea as Beijing ramps up aggressive tactics,"Tensions over the resource-rich region are intensifying as China attempts to cut access for nations with competing claims, such as the Philippines",https://www.theguardian.com/world/2023/sep/29/risk-of-miscalculation-rises-in-south-china-sea-as-beijing-ramps-up-aggressive-tactics,https://media.guim.co.uk/5684ccb9c9525de02441960e4b779dcfcd99f1dc/0_10_1491_895/500.jpg
30-09-2023,Russia-Ukraine war at a glance: what we know on day 584 of the invasion,Russian attack hits Ukrainian infrastructure in west; Putin reaffirms referendums in illegally annexed regions,https://www.theguardian.com/world/2023/sep/30/russia-ukraine-war-at-a-glance-what-we-know-on-day-584-of-the-invasion,https://media.guim.co.uk/bd89d60d25ea8ce690dbd46b7046af5b62b9f9d5/0_365_5472_3283/500.jpg
01-10-2023,New Zealand election: Chris Hipkins tests positive to Covid at critical point in campaign,"The prime minister will isolate for five days or until he returns a negative test, but has promised to keep up engagements remotely",https://www.theguardian.com/world/2023/oct/01/new-zealand-election-chris-hipkins-tests-positive-to-covid-at-critical-point-in-campaign,https://media.guim.co.uk/79ae0f1567b17a1276d83ee04a364a3fbc66e297/0_88_6016_3610/500.jpg
02-10-2023,"Paris-Berlin relations slump is holding up key EU decisions, says German MEP","Exclusive: Defence and trade affected by poor post-Merkel rapport, says chair of foreign affairs committee",https://www.theguardian.com/world/2023/oct/02/paris-berlin-relations-slump-is-holding-up-key-eu-decisions-says-german-mep,https://media.guim.co.uk/bf36504c048d99a1b6f28842c9136c6c60b2fd84/839_589_6957_4175/500.jpg
03-10-2023,Birkenstock set to float on stock market with valuation of nearly $10bn ,German sandal maker has come a long way from its founding in 1774 as a maker of orthopaedic shoes to going public on the NY stock exchange,https://www.theguardian.com/world/2023/oct/03/birkenstock-stock-exchange-goes-public-share-price,https://media.guim.co.uk/c2e5fbd3e605fc4d7e170d9a6923d86d1be96275/181_445_4698_2819/500.jpg
04-10-2023,Dom Phillips and Bruno Pereira’s alleged murderers to face jury trial,"Judge makes ruling as trio remain in custody over Amazon killing of indigenous expert Pereira and journalist Phillips, a Guardian contributor",https://www.theguardian.com/world/2023/oct/04/javari-valley-amazon-murders-dom-phillips-bruno-pereira-fishermen-trial,https://media.guim.co.uk/867e37f2d3da44598899bd8cf31c853e0d810346/0_0_2500_1500/500.jpg
05-10-2023,US supplies Ukraine with a million rounds of ammunition seized from Iran,"Justice department claimed ownership of the ordnance on the grounds that they were being smuggled to Yemeni Houthi forces, breaching a UN embargo",https://www.theguardian.com/world/2023/oct/05/us-supplies-ukraine-with-ammunition-seized-from-iran,https://media.guim.co.uk/bfe4fb071d7064f5682d5ce6facb4459cb8343cb/0_257_4000_2400/500.jpg
06-10-2023,"Addictive, absurdly cheap and controversial: the rise of China’s Temu app",Temu’s meteoric growth – and its astronomical marketing budget – has experts asking whether its business model is sustainable,https://www.theguardian.com/world/2023/oct/06/addictive-absurdly-cheap-and-controversial-the-rise-of-chinas-temu-app,https://media.guim.co.uk/aaac7f0d69953f29ed071f7d4bee406c3de07f9f/0_0_2500_1500/500.jpg
07-10-2023,Russia-Ukraine war at a glance: what we know on day 591 of the invasion,"Boy and his grandmother killed in Russian missile attack on block of flats in Kharkiv, hours after strike in regional village of Hroza that left 52 dead",https://www.theguardian.com/world/2023/oct/07/russia-ukraine-war-at-a-glance-what-we-know-on-day-591-of-the-invasion,https://media.guim.co.uk/b7d848b0eb898b20f06c63c3a598eb340fa9b78f/0_397_6048_3627/500.jpg
08-10-2023,‘Israel declares war’: What the papers say about the surprise Hamas attack and its aftermath,Images from Israel and Gaza fill the front pages of newspapers around the world after Palestinian militants launch unexpected and sweeping attack,https://www.theguardian.com/world/2023/oct/08/israel-declares-war-what-the-papers-say-about-the-surprise-hamas-attack-and-its-aftermath,https://media.guim.co.uk/0411f858c082d9624d296f0828f46d4dfaa85b11/0_0_2500_1500/500.jpg
09-10-2023,Hundreds of bodies recovered from Israel music festival – as it happened,This blog is now closed,https://www.theguardian.com/world/live/2023/oct/08/israel-hamas-war-live-updates-palestinian-attack-october-2023-gaza-conflict-hostages-latest-news,https://media.guim.co.uk/73d835a6dde3a7b09d9d0a84d6c0d7f01ecc2a95/0_125_3960_2376/500.jpg
10-10-2023,‘Our time will come’: Thai leader prevented from becoming PM hails dawn of a new era ,Pita Limjaroenrat says time is on the side of his youthful Move Forward party that took on the establishment and shook up Thailand’s ‘half-baked democracy’,https://www.theguardian.com/world/2023/oct/10/our-time-will-come-thai-leader-prevented-from-becoming-pm-hails-dawn-of-a-new-era,https://media.guim.co.uk/63639f30e239a3555966e9fd64b8d56f836b5dbd/0_117_4041_2425/500.jpg
11-10-2023,Biden says Israel ‘has a duty to respond’ to attacks – as it happened,This blog is now closed. Follow live updates here.,https://www.theguardian.com/world/live/2023/oct/10/israel-hamas-war-live-updates-palestine-gaza-supernova-white-house,https://media.guim.co.uk/4e6b39d07bbda3c844e94d8bc0f92889f75ef01a/0_324_6000_3600/500.jpg
12-10-2023,‘We escaped from danger into death’: desperation inside Gaza’s hospitals as casualties mount,Palestinian residents of the enclave says the intensity of the recent Israeli attacks is unlike anything they have experienced before in other wars,https://www.theguardian.com/world/2023/oct/12/israel-hamas-war-gaza-hospitals-casualties,https://media.guim.co.uk/4004da80ab4cc58196fee713bd6fbf2c962c0388/0_0_6720_4032/500.jpg
13-10-2023,Russia-Ukraine war at a glance: what we know on day 597 of the invasion,Russia and Ukraine fighting fierce battles around eastern town of Avdiivka; Finland says ‘state actor’ may be behind damage to gas pipeline,https://www.theguardian.com/world/2023/oct/13/russia-ukraine-war-at-a-glance-what-we-know-on-day-597-of-the-invasion,https://media.guim.co.uk/f1cf14496de9f7876d0609d4b9fb3c139421adaa/0_213_4674_2803/500.jpg
14-10-2023,UN says tens of thousands have fled south in Gaza after Israel’s evacuation order – as it happened,"More than 400,000 in Gaza were already internally displaced before Israel’s evacuation order, UN humanitarian office says",https://www.theguardian.com/world/live/2023/oct/13/israel-hamas-war-live-updates-news-gaza-palestine-evacuations-military,https://media.guim.co.uk/2426a077f9a3777b2212f9769a7a037ef24c34b2/436_1109_6936_4162/500.jpg
15-10-2023,Russia-Ukraine war at a glance: what we know on day 5998 of the invasion,"Russian forces are attacking eastern city of Avdiivka with ‘everything they have’, says head of its military administration; Volodymyr Zelenskiy thanks troops for holding the line",https://www.theguardian.com/world/2023/oct/15/russia-ukraine-war-at-a-glance-what-we-know-on-day-5998-of-the-invasion,https://media.guim.co.uk/4b49d46a0ef3bdaecb24e7887894cbbd73b83f73/0_491_5681_3408/500.jpg
16-10-2023,Banana fortune heir Daniel Noboa wins Ecuador presidential election,"Luisa González, handpicked by Rafael Correa as successor, loses to 35-year-old who promises tough line on violent crime and cocaine trafficking",https://www.theguardian.com/world/2023/oct/16/daniel-noboa-wins-ecuador-presidential-election,https://media.guim.co.uk/201352ae36e4adcbef9cff478a2f33fb4e267f6a/0_0_3057_1836/500.jpg
17-10-2023,Hamas says 250 people held hostage in Gaza,"Group’s military wing says it has 200 hostages, most of whom are believed to be civilians, and 50 more are being held by other groups",https://www.theguardian.com/world/2023/oct/16/israeli-hostages-hamas-gaza,https://media.guim.co.uk/0c4d4f1418f034701865220458d2cd25aadefbae/0_69_4000_2401/500.jpg
18-10-2023,‘They believed it was safe’: death toll rising after blast at Gaza hospital,Health officials say blast killed hundreds as footage shows fire engulfing medical centre owned by Anglican church,https://www.theguardian.com/world/2023/oct/18/they-believed-it-was-safe-death-toll-rising-blast-gaza-hospital,https://media.guim.co.uk/be3bb41bdd554d8c526fc431c3d42b610332dd05/203_0_5066_3042/500.jpg
19-10-2023,Russia-Ukraine war at a glance: what we know on day 603 of the invasion,Putin calls delivery of ATACMS long-range missiles ‘another mistake’ by US; Russian foreign minister arrives in North Korea ahead of expected Putin trip,https://www.theguardian.com/world/2023/oct/19/russia-ukraine-war-at-a-glance-what-we-know-on-day-603-of-the-invasion,https://media.guim.co.uk/6ab2b467d7e0c6c3c80dd025947cc89c0ea66171/0_127_6048_3630/500.jpg
20-10-2023,High court to rule on Catholic church’s liability for abuse committed by paedophile priests ,Church has been granted special leave to appeal Victorian judgment that found Ballarat diocese was vicariously liable for abuse of child,https://www.theguardian.com/world/2023/oct/20/high-court-to-rule-on-catholic-churchs-liability-for-abuse-committed-by-paedophile-priests,https://media.guim.co.uk/a6eb172a9cbe9facf84169314e54b419e0fc7307/235_118_4890_2935/500.jpg
21-10-2023,Russia-Ukraine war at a glance: what we know on day 605 of the invasion,Joe Biden asks for $106bn package of emergency aid to Israel and Ukraine; former abbot of Ukrainian Orthodox monastery charged with justifying Russian invasion,https://www.theguardian.com/world/2023/oct/21/russia-ukraine-war-at-a-glance-what-we-know-on-day-605-of-the-invasion,https://media.guim.co.uk/a62898b4c08ff4cb64ab7017370ac6ea892446f6/0_362_6000_3600/500.jpg
22-10-2023,Russia-Ukraine war at a glance: what we know on day 606 of the invasion,"Six dead in Russian missile strike on Kharkiv postal distribution centre, says governor; Volodymyr Zelenskiy holds talks with Turkish counterpart ahead of peace summit next week",https://www.theguardian.com/world/2023/oct/22/russia-ukraine-war-at-a-glance-what-we-know-on-day-606-of-the-invasion,https://media.guim.co.uk/f6e9a575c6f46b39af5aae13634e60da98a5f5c4/0_8_5183_3111/500.jpg
23-10-2023,Far-right populist Javier Milei fails to win first round of Argentina’s presidential election,Potty-mouthed political outsider will head to November runoff with centrist finance minister Sergio Massa,https://www.theguardian.com/world/2023/oct/23/sergio-massa-wins-first-round-argentina-presidential-election-over-javier-milei,https://media.guim.co.uk/6ddfb66dc446a0be575451684e2cb40f3bf5bcf8/0_83_2876_1726/500.jpg
24-10-2023,Paramilitary gangs in Brazil torch more than 35 buses in Rio de Janeiro attacks,"Criminals reportedly set fire to at least 35 buses, four lorries and a train, apparently in retaliation for the killing of a senior paramilitary leader by police",https://www.theguardian.com/world/2023/oct/24/brazil-rio-de-janeiro-paramilitary-gangs-torch-bus-train-truck-attack-public-transport,https://media.guim.co.uk/3d12577cb1f94dc2639ddd31c82a7eff1e03502f/160_0_4800_2880/500.jpg
25-10-2023,Russia-Ukraine war at a glance: what we know on day 609,Volodymyr Zelenskiy says it is a ‘question of time’ before Ukraine regains control over Crimea; Russian forces continue pounding eastern Ukrainian city of Avdiivka,https://www.theguardian.com/world/2023/oct/25/russia-ukraine-war-at-a-glance-what-we-know-on-day-609,https://media.guim.co.uk/cd394935b146c7ba6c768ea899f35e94f2cc7559/364_693_8276_4966/500.jpg
26-10-2023,Russia-Ukraine war at a glance: what we know on day 610,Volodymyr Zelenskiy says Ukraine is preparing for renewed Russian attacks on its energy infrastructure ahead of winter; Russia claims to have conducted a simulated nuclear strike,https://www.theguardian.com/world/2023/oct/26/russia-ukraine-war-at-a-glance-what-we-know-on-day-610,https://media.guim.co.uk/b20b7b9723c47d924aec96759282b62c2a1257fe/0_276_4134_2480/500.jpg
27-10-2023,"Li Keqiang, former premier of China, dies aged 68 ",Li served as China’s number two leader for 10 years before being sidelined by Xi Jinping,https://www.theguardian.com/world/2023/oct/27/li-keqiang-former-premier-of-china-dies-aged-68-state-media,https://media.guim.co.uk/c3661fb86e09f5e526257abb06e8d7cd61865422/0_129_5161_3097/500.jpg
28-10-2023,Russia-Ukraine war at a glance: what we know on day 612,"Russia loses brigade’s worth of troops in push for Avdiivka, says Zelenskiy; heavy shelling hits Kherson; Macron condemns Orbán’s meeting with Putin",https://www.theguardian.com/world/2023/oct/28/russia-ukraine-war-at-a-glance-what-we-know-on-day-612,https://media.guim.co.uk/3a7c989852675cadcbe5654c36ad709eb2768ce3/0_0_5143_3087/500.jpg
29-10-2023,Russian delegation stymies creation of Antarctic conservation area,Efforts at major conference in Tasmania stall despite evidence that such areas would save crucial foraging and breeding grounds for Antarctic wildlife,https://www.theguardian.com/world/2023/oct/29/russian-delegation-stymies-creation-of-antarctic-conservation-area,https://media.guim.co.uk/6a29258fc8fced16cdcc082c56fd477d0594e727/286_208_3060_1837/500.jpg
30-10-2023,Why the rusting wreck of a second world war ship is so important to China,"The Sierra Madre, deliberately marooned by the Philippines in 1999, is crumbling but repair is being made impossible by an effective blockade by Beijing",https://www.theguardian.com/world/2023/oct/30/sierra-madre-phillippines-ship-china-blockade,https://media.guim.co.uk/81eaca97f91723f0ccd29edbf3b5b2568f7f8ca6/0_0_5184_3110/500.jpg
31-10-2023,Hamas reports clashes with IDF – as it happened,This blog is now closed.See all our Israel-Hamas war coverage,https://www.theguardian.com/world/live/2023/oct/30/israel-hamas-war-live-updates-aid-trucks-enter-gaza-strikes-casualties-israel-targets-hit-syria-lebanon,https://media.guim.co.uk/65a24c924857bf94d4a46cf06de6aea383f64889/0_0_5472_3283/500.jpg
01-11-2023,"Hong Kong: over-the-top punishment for 2019 democracy protesters, report finds","More than 10,000 arrests and nearly 3,000 prosecutions, with 82% given jail including ‘extraordinary high’ proportion of children",https://www.theguardian.com/world/2023/nov/01/hong-kong-over-the-top-punishment-for-2019-democracy-protesters-report-finds,https://media.guim.co.uk/af5eb5d7350164d89d20f48ce43ea6130f8613d2/0_550_8256_4954/500.jpg
02-11-2023,Russia-Ukraine war at a glance: what we know on day 617,"War moving into new attritional stage that will benefit Russia, says Ukraine commander-in-chief; Russia shells highest number of cities and settlements this year",https://www.theguardian.com/world/2023/nov/02/russia-ukraine-war-at-a-glance-what-we-know-on-day-617,https://media.guim.co.uk/559e9527cc01c60b4d5612f2948d9cac08764fe5/0_0_5472_3283/500.jpg
03-11-2023,Israel and Hamas at war: what we know on day 28,"Israeli military says it has surrounded Gaza City on three sides; more than 9,000 Palestinians killed, including 3,760 children, Hamas-run health ministry says",https://www.theguardian.com/world/2023/nov/03/israel-and-hamas-at-war-what-we-know-on-day-28,https://media.guim.co.uk/32a01000ee2f0aa1fedd1540d7a7fad144cfd4da/0_165_5760_3456/500.jpg
04-11-2023,Russia-Ukraine war at a glance: what we know on day 619,US to provide $425m of additional military aid to Ukraine; Russia-appointed governor says nine dead in Ukraine missile attack in Kherson,https://www.theguardian.com/world/2023/nov/04/russia-ukraine-war-at-a-glance-what-we-know-on-day-619,https://media.guim.co.uk/58b3dea5f32a45bc6ae04c275c5a45f8afaa353c/0_160_7915_4749/500.jpg
05-11-2023,Russia-Ukraine war at a glance: what we know on day 620,Ukrainian missiles target Crimean shipyard; Zelenskiy denies western leaders are pressuring him to negotiate with Russia,https://www.theguardian.com/world/2023/nov/05/russia-ukraine-war-at-a-glance-what-we-know-on-day-620,https://media.guim.co.uk/ca66b552a4b42f1c11c2e3d171ab9c41b649bf9a/0_102_3000_1800/500.jpg
