date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
27-01-2017,"One in four genocide survivors in UK have faced abuse, poll finds","More relatives of survivors deal with racial or religious hatred, according to research released to mark Holocaust Memorial Day",https://www.theguardian.com/world/2017/jan/27/uk-genocide-survivors-one-quarter-face-racial-religious-abuse-holocaust-memorial-day,https://media.guim.co.uk/17333ffb38c2b9e9c8bff31faf62f933e5414f78/0_268_3500_2100/500.jpg
28-01-2017,'I was murdered in Auschwitz': victims of Holocaust remembered on Twitter,"One account tweets about the St Louis, a vessel carrying Jews fleeing Nazi Germany that was turned away from the US ",https://www.theguardian.com/world/2017/jan/28/i-was-murdered-in-auschwitz-victims-of-holocaust-remembered-on-twitter,https://media.guim.co.uk/a9638747f25dcdae6b938602495ab05bc9a993e9/0_195_5644_3388/500.jpg
29-01-2017,"Astronomical wages, huge transfer fees … how long can China’s football gold rush last?","As Carlos Tevez flies in, experts fear the impact of a spending binge while politicians accuse clubs of burning money",https://www.theguardian.com/world/2017/jan/29/china-football-carlos-tevez-can-gold-rush-last,https://media.guim.co.uk/8b294e9b898085f9403030c73c93adf714583cf9/0_0_2836_1702/500.jpg
30-01-2017,Inquiry launched into UK gender laws amid fears over Brexit effect,Retired judge Dame Laura Cox will lead review for Fawcett Society as campaigners highlight risk of rights being eroded,https://www.theguardian.com/world/2017/jan/30/inquiry-launched-into-uk-gender-laws-amid-fears-over-brexit-effect,https://media.guim.co.uk/ee5eba148346e1f1c1debf0d0afbda878ce83a99/0_169_3319_1992/500.jpg
31-01-2017,'Cube of truth': Anonymous hit streets with violent footage of animal farming,A splinter group of the loose online activist group reports real-world success with a vegan campaign featuring flatscreens and Guy Fawkes masks,https://www.theguardian.com/world/2017/jan/31/cube-of-truth-anonymous-hit-streets-with-violent-footage-of-animal-farming,https://media.guim.co.uk/2ef60baeeae7920f4474ff8f565f5bea94671470/0_326_4896_2938/500.jpg
01-02-2017,Rail firms ordered to improve provision of accessible toilets,Minister says there will be clearer information and quicker repairs after Paralympian went public about her ordeal,https://www.theguardian.com/society/2017/feb/01/rail-firms-ordered-to-improve-provision-of-accessible-toilets-anne-wafula-strike,https://media.guim.co.uk/bf94158f90615961a28cb91d579379cb50a1e2d3/1225_117_2812_1687/500.jpg
02-02-2017,Reports of antisemitic incidents increase to record levels in UK,Rise in incidents is blamed on factors including Labour party antisemitism row and rise in xenophobia after Brexit vote,https://www.theguardian.com/world/2017/feb/02/reports-of-antisemitic-incidents-increase-to-record-levels-in-uk,https://media.guim.co.uk/7acbb0365b21d1872e3acb1b41aa154b9d7e4a0a/1104_208_1146_687/500.jpg
03-02-2017,UN envoy Nikki Haley criticises Russian aggression in Ukraine,New ambassador uses maiden speech to the security council to deliver the Trump administration’s first rebuke to Moscow,https://www.theguardian.com/world/2017/feb/03/un-envoy-nikki-haley-criticises-russian-aggression-in-ukraine,https://media.guim.co.uk/eeccb233d92360464a6469019170b0c226b5ddea/0_120_5760_3456/500.jpg
04-02-2017,Indonesian women being radicalised into would-be suicide bombers – report,The growth of social media and groups’ willingness to recruit more women is creating a ‘jihadi community’ in the huge Muslim nation,https://www.theguardian.com/world/2017/feb/04/indonesian-women-being-radicalised-into-would-be-suicide-bombers-report,https://media.guim.co.uk/7ad29dd264d711c47dcb1efc3f11a52c93ef42bf/0_176_3500_2101/500.jpg
05-02-2017,Islands on the frontline of a new global flashpoint: China v Japan,"While the South China Sea has drawn attention, the Senkaku Islands have become the site of renewed tension",https://www.theguardian.com/world/2017/feb/05/china-v-japan-new-global-flashpoint-senkaku-islands-ishigaki,https://media.guim.co.uk/ab5465791b7ae7fdf69fca6c4f6eb73b383a1f75/176_0_3617_2171/500.jpg
06-02-2017,"If festival crowds can unite to help a crowd surfer, they can unite against sexual assault | Jonathan Seidler",Laneway festival’s new sexual harassment hotline is a great initiative – but it’s only necessary because we don’t step in to help,https://www.theguardian.com/world/2017/feb/06/if-festival-crowds-can-unite-to-help-a-crowd-surfer-they-can-unite-against-sexual-assault,https://media.guim.co.uk/0081a7297bd78a473e9f0bcc8e312f9fb9b3c365/0_81_1280_768/500.jpg
07-02-2017,"Taxi drivers face £1,000 fine for refusing to pick up wheelchair users",New law will impose penalties on taxi and private hire drivers and make it an offence to charge additional fare for the service ,https://www.theguardian.com/society/2017/feb/07/taxi-drivers-face-1000-fine-refusing-pick-up-wheelchair-users,https://media.guim.co.uk/f003a89e030931277c316372caa016e13a037070/0_162_5033_3020/500.jpg
08-02-2017,Wednesday briefing: Trump's travel ban has uncertain appeal,Court leaves immigration order in limbo … Barack Obama goes kite-surfing with Richard Branson … and Stonehenge road tunnel encounters an obstacle,https://www.theguardian.com/world/2017/feb/08/wednesday-briefing-trumps-travel-ban-has-uncertain-appeal,https://media.guim.co.uk/30819aa55089fd4a643727bf7277b86646bd9c8b/0_0_1213_728/500.jpg
09-02-2017,Australian man whose girlfriend died in Thailand jetski collision to be interviewed by police,Local media says Thomas Keating will be formally charged with reckless driving after Emily Collie’s death,https://www.theguardian.com/world/2017/feb/09/australian-man-whose-girlfriend-died-in-thailand-jet-ski-collision-to-be-interviewed-by-police,https://media.guim.co.uk/181889a7593f12cf024f78c0e81692c665d61713/9_63_501_301/500.jpg
10-02-2017,Trump denounced nuclear arms treaty in phone call with Putin – sources,The president’s reported remarks on the Obama-era New Start Treaty between the US and Russia have provoked alarm among security specialists,https://www.theguardian.com/world/2017/feb/09/trump-putin-call-nuclear-deal-new-start-treaty,https://media.guim.co.uk/2ceaa9b63488015216804fdbb1c27752905c529e/0_0_3500_2100/500.jpg
11-02-2017,LGBTI groups condemn homophobic comments at far-right Q Society meeting,"Comments by Larry Pickering and Ross Cameron outrage gay rights activists, who say jokes about throwing homosexuals to their deaths are ‘not conceptual’ ",https://www.theguardian.com/world/2017/feb/11/gay-right-groups-condemn-homophobic-comments-at-far-right-q-society-meeting,https://media.guim.co.uk/5d964155795449aef65fb9bbd56428a2485d06dd/0_278_4256_2554/500.jpg
12-02-2017,‘I feel like I have been buried alive’: families live in fear and isolation as Erdoğan leads a witch-hunt,"More than 125,000 people have been sacked on suspicion of links to a dissident cleric. Two teachers and a law student describe how this has affected them",https://www.theguardian.com/world/2017/feb/12/blacklisted-erdogans-witch-hunt-forces-turkish-families-into-world-of-fear-and-isolation,https://media.guim.co.uk/924f460c6f911a5bbb62ef765fece9417baf3692/0_21_3500_2100/500.jpg
13-02-2017,'The darkest time': Hong Kong reels over bizarre disappearance of Chinese billionaire,"Xiao Jianhua vanished from his luxury hotel residence, reportedly spirited away by China’s state security in a wheelchair and covered by a sheet",https://www.theguardian.com/world/2017/feb/13/the-darkest-time-hong-kong-reels-over-disappearance-of-xiao-jianhua-chinese-billionaire,https://media.guim.co.uk/4a23d8abefde997cf259b6a90837e8c36a6b73d7/0_507_5000_3000/500.jpg
14-02-2017,Jakarta governor election a 'litmus test' of Indonesian Islam,"Incumbent Ahok, a Christian from the ethnic Chinese minority, fights to retain office after a campaign charged with racial and religious intolerance",https://www.theguardian.com/world/2017/feb/14/jakarta-governor-election-a-litmus-test-of-indonesian-islam,https://media.guim.co.uk/b9244e5c50b1a831b57059558598331ade89d503/0_59_3000_1800/500.jpg
15-02-2017,Argentina president accused of conflict of interest after company's debt forgiven,"Mauricio Macri faces accusation in court after government forgave $296m debt owed by Socma, his family’s company, which ran post office",https://www.theguardian.com/world/2017/feb/14/argentina-president-mauricio-macri-conflict-interest,https://media.guim.co.uk/d81672e4c4f4ed00b458895dfc46f7ddf3f99e43/933_0_1801_1081/500.jpg
16-02-2017,Enda Kenny says Ireland will oppose any post-Brexit 'hard border',Taoiseach says avoiding fortified border is vital for national interest and adds that Brexit poses major threat to Ireland’s economic prosperity,https://www.theguardian.com/world/2017/feb/16/enda-kenny-says-ireland-will-oppose-any-post-brexit-hard-border,https://media.guim.co.uk/db6ce9145aee1ebdfe1ea3c46642a2f4312da7f6/0_179_3500_2100/500.jpg
17-02-2017,Horse genitals seized from luggage of women arriving in US," Pair had a total of 19kg of horse meat hidden in juice boxes on a flight from Mongolia to Dulles airport, Virginia",https://www.theguardian.com/world/2017/feb/17/horse-genitals-seized-from-luggage-of-women-arriving-in-us,https://media.guim.co.uk/0b0185040c34c1b2459957d320393433c145db0f/0_141_2500_1500/500.jpg
18-02-2017,"Trump's media attacks play into China's hands, says Beijing press","President calls media ‘the enemy of the American people’, as Global Times says Trump denying himself an ally on ‘ideological’ issues",https://www.theguardian.com/world/2017/feb/18/media-attacks-by-trump-play-into-china-hands-global-times,https://media.guim.co.uk/d7ac9a3aa6bb68fa4fae2d86a0698ba13415a46b/0_232_3500_2101/500.jpg
19-02-2017,Colombia activist killings ‘will not be tolerated’ says minister,"Clara López, key player in the peace process, vows an ‘end to impunity’ for rightwing death squads",https://www.theguardian.com/world/2017/feb/19/colombia-lopez-activist-killings,https://media.guim.co.uk/48ff1a4efc6d97fc83c83961794e583c47e4d5bc/0_124_2397_1438/500.jpg
20-02-2017,Scientists to repeat 19th-century ship's crossing of polar ice cap,Ambitious Mosaic expedition will study weather patterns and life in melt ponds from vessel drifting with the ice current,https://www.theguardian.com/world/2017/feb/20/scientists-to-repeat-19th-century-fram-ships-crossing-of-polar-ice-cap,https://media.guim.co.uk/4388bca87eab84c9369388324abbaf771a0b07d3/0_9_1736_1042/500.jpg
21-02-2017,China orders hundreds of thousands of private cars to have GPS trackers installed for monitoring,Hundreds of thousands of vehicles affected by edict covering part of Xinjiang following outbreaks of violence – and no petrol for owners who don’t comply ,https://www.theguardian.com/world/2017/feb/21/china-orders-gps-tracking-of-every-car-in-troubled-region,https://media.guim.co.uk/32c1f12bdf994f22ba8bd22e9d785e0b5ca66453/0_233_3500_2101/500.jpg
22-02-2017,Hundreds of UK hotels fail food hygiene inspections,"Inspectors discovered seafood past its expiry date and food stored without temperature controls, says Which? survey<br>",https://www.theguardian.com/world/2017/feb/22/uk-hotels-fail-food-hygiene-inspections-which,https://media.guim.co.uk/1c1dcd114f554ce0792de74ba6f22bd57756c18c/138_488_4848_2910/500.jpg
23-02-2017,British suicide bombing suspect wasn't being tracked by UK intelligence,Former Guantánamo detainee Jamal al-Harith was able to travel to Iraq because he was not considered a major security threat,https://www.theguardian.com/world/2017/feb/22/british-suicide-bomber-jamal-al-harith-not-monitored-by-security-services,https://media.guim.co.uk/e3baea5f3171be7d713ed714bf19afa14f1db163/102_0_1562_937/500.jpg
24-02-2017,North Korea's use of nerve agent in murder sends a deliberate signal to foes,"Kim Jong-un’s regime claims not to possess any chemical weapons, but the use of VX nerve agent to kill Kim Jong-nam could be designed to deter defectors",https://www.theguardian.com/world/2017/feb/24/north-korea-use-of-chemical-weapons-kim-jong-nam-a-deliberate-signal-to-its-foes,https://media.guim.co.uk/a9f7da40ad9cc98850100a34cf825185653032e0/0_50_3500_2101/500.jpg
25-02-2017,Dengue fever outbreak on Nauru threatens health system,"Crisis meeting called after at least 70 known cases of the viral disease are reported, including at least 10 asylum seekers and refugees held by Australia",https://www.theguardian.com/world/2017/feb/25/dengue-fever-outbreak-on-nauru-threatens-health-system,https://media.guim.co.uk/1780cf883f0d359d47ab872adc4f83c25b533508/0_368_4783_2870/500.jpg
26-02-2017,Church closure threatens masterpiece by Jewish artist who fled Nazis,Leading art figures appeal to bishop of Salford to preserve masterpiece by Georg Mayer-Marton,https://www.theguardian.com/world/2017/feb/26/mosaic-church-oldham-demolition-georg-mayer-marton-postwar-artist,https://media.guim.co.uk/60ad3e434bab0dc42561e5484bbee0d4d004a1f7/0_797_6508_3903/500.jpg
27-02-2017,Germany's rightwing AfD party struggles to cope with internal crisis,Alternative für Deutschland’s support has slumped since a leading politician called for Germany to stop atoning for its Nazi past,https://www.theguardian.com/world/2017/feb/27/germany-rightwing-afd-party-struggles-internal-crisis,https://media.guim.co.uk/c23c29eae63e8515de6a50046f2bb3b93246b608/0_120_2561_1537/500.jpg
28-02-2017,'Open the doors': the Catholic churches hiding targets of Duterte’s drug war,"Despite the climate of fear in the Philippines, a growing number of churches have opened their network of safe houses to people at risk of being killed",https://www.theguardian.com/world/2017/feb/28/catholic-churches-hiding-targets-of-dutertes-drug-war,https://media.guim.co.uk/d82e6e4c8919f07e092ab2cadf4f179886aa0ec8/0_0_3500_2099/500.jpg
01-03-2017,Tougher penalties begin for drivers using mobile phones,"Penalty points and fines to double from Wednesday, meaning newly qualified drivers will lose their licence if caught",https://www.theguardian.com/world/2017/mar/01/six-points-licence-200-fine-drivers-mobile-phone,https://media.guim.co.uk/976bf14aa7a9454b7ab4c91512d053ca967903a3/0_187_5600_3360/500.jpg
02-03-2017,"UK must stand up to Trump over sanctions on Russia, say MPs","Any moves by the US to ease pressure on Putin over Ukraine should be challenged, says foreign affairs committee ",https://www.theguardian.com/world/2017/mar/02/uk-must-stand-up-to-trump-over-sanctions-on-russia-say-mps,https://media.guim.co.uk/e8ef82fba372232272f6bddf194d9c373f774986/0_245_4146_2488/500.jpg
03-03-2017,Inflation returns to Japan for the first time in more than a year,Prices tick up helped by the rising cost of oil but a slump in household spending clouds the outlook ,https://www.theguardian.com/world/2017/mar/03/inflation-returns-to-japan-for-the-first-time-in-more-than-a-year,https://media.guim.co.uk/da490ae34e17ef5d55f320189da904a2d66a78bc/0_317_3500_2100/500.jpg
04-03-2017,Chinese official calls for easing of internet censorship,"‘Great Firewall’ that blocks western websites is too restrictive and hinders economic progress while discouraging foreign investors, says Luo Fuhe",https://www.theguardian.com/world/2017/mar/04/chinese-official-slams-internet-censorship,https://media.guim.co.uk/d7715bc3ba3c39261db43d1ac88c2eea1b6ed184/0_5_4008_2405/500.jpg
05-03-2017,Britons who died in D-day landings to be remembered with monument,"Memorial to those who died in Normandy campaign to be erected at site of fighting, paid for by government and funds raised by charities",https://www.theguardian.com/world/2017/mar/05/britons-who-died-in-d-day-landings-to-be-remembered-with-monument,https://media.guim.co.uk/e8aa800fe65c5fc9493c9d1ada92d9509542fdf1/0_546_3500_2100/500.jpg
06-03-2017,Home Office decision to end Dubs scheme 'not backed by evidence',MPs highlight ‘big gap’ between government and councils on UK’s capacity to house unaccompanied children ,https://www.theguardian.com/world/2017/mar/06/home-office-decision-to-end-dubs-scheme-not-backed-by-evidence,https://media.guim.co.uk/7fa93aec541ab8167207da209faa18458dcd1091/0_0_3500_2100/500.jpg
07-03-2017,Donald Trump says nuclear threat from North Korea has entered 'new phase',US president told Japanese PM he is ‘100%’ with Tokyo as US moves Thaad missile defence system into South Korea following Pyongyang missile launches,https://www.theguardian.com/world/2017/mar/07/donald-trump-threat-north-korea-new-phase,https://media.guim.co.uk/f02a21f130ab7b1e8a2fddc18fa4119b222ff1b3/0_42_2500_1501/500.jpg
08-03-2017,Fears over trial of '1984' surveillance system that anticipates antisocial acts,Privacy advocates raise concerns over Toowoomba council’s iOmniscient surveillance software that they say is ‘invasive’ and linked to racial profiling,https://www.theguardian.com/world/2017/mar/08/queensland-council-trials-iomniscient-surveillance-to-anticipate-antisocial-acts,https://media.guim.co.uk/54ac0e6b834c5c83afcdf833d2ce0b96ee7af366/5_378_3048_1829/500.jpg
09-03-2017,Dying robots and failing hope: Fukushima clean-up falters six years after tsunami,"Exploration work inside the nuclear plant’s failed reactors has barely begun, with the scale of the task described as ‘almost beyond comprehension’",https://www.theguardian.com/world/2017/mar/09/fukushima-nuclear-cleanup-falters-six-years-after-tsunami,https://media.guim.co.uk/b8b6046ad92d9fafddc0644be04898b75a2e07c6/14_291_3942_2365/500.jpg
10-03-2017,"US election was a farce that exposes 'hypocritical' democracy, says China",Beijing’s annual chronicling of alleged human rights abuses in the US focuses on political system and treatment of minorities,https://www.theguardian.com/world/2017/mar/10/us-election-was-a-farce-that-exposes-hypocritical-democracy-says-china,https://media.guim.co.uk/49d7921312b172d8f283341b0a7b265e8071bdcc/0_50_3000_1800/500.jpg
11-03-2017,Reza Aslan outrages Hindus by eating human brains in CNN documentary,"The American author filmed with a cannibalistic sect for his Believers series, with fears that it could increase hate attacks against Indian Americans ",https://www.theguardian.com/world/2017/mar/10/reza-aslan-criticised-for-documentary-on-cannibalistic-hindus,https://media.guim.co.uk/3d795916dc7ffe216bfff0f91f392a4ecd425ad4/0_291_4368_2621/500.jpg
12-03-2017,Geert Wilders out in the cold in Dutch election scrum,"As voters turn to the right, the Greens are hoping to profit from the woes of a discredited Labour party",https://www.theguardian.com/world/2017/mar/12/geert-wilders-out-in-cold-netherlands-election,https://media.guim.co.uk/3f9663f9830f603cb2616a98f4a052f24dc0bb04/0_184_3500_2101/500.jpg
13-03-2017,That's blown it: high winds cause chaos at Cape Town cycling race,Winds exceeding 100kph blew riders off their bikes and sent portable toilets careening across the road before organisers cancelled the event,https://www.theguardian.com/world/2017/mar/13/high-winds-chaos-cape-town-cycle-race-toilets,https://media.guim.co.uk/74265b430d30a0e43a14316f31e30fadc3aa8c42/0_155_4638_2783/500.jpg
14-03-2017,Geert Wilders calls for expulsion of Turkey's ambassador in TV debate,Demand made by Freedom party leader in TV election debate as Dutch prime minister seeks to defuse row with Erdoğan,https://www.theguardian.com/world/2017/mar/14/geert-wilders-seeks-expulsion-of-turkeys-ambassador,https://media.guim.co.uk/5a027b0122b3555f71a6b143af2d5b5cd00542dc/0_144_4522_2714/500.jpg
15-03-2017,Syria 'the most dangerous place on earth for healthcare providers' – study,"Researchers in Lancet study say the ‘weaponisation’ of healthcare in Syria, involving killing of hundreds of medical workers, is unprecedented",https://www.theguardian.com/world/2017/mar/15/syria-conflict-study-condemns-weaponisation-of-healthcare,https://media.guim.co.uk/1aff26c772fff17dd8bb34e4d7d7fa31d46a11a0/0_276_4951_2971/500.jpg
16-03-2017,New Zealand river granted same legal rights as human being,"After 140 years of negotiation, Māori tribe wins recognition for Whanganui river, meaning it must be treated as a living entity",https://www.theguardian.com/world/2017/mar/16/new-zealand-river-granted-same-legal-rights-as-human-being,https://media.guim.co.uk/a75e6c34ad8743ce455e2bb4ce30c7d61e887280/0_20_4686_2812/500.jpg
