date (dd-mm-yyyy),webTitle,short_description,webUrl,imageUrl
30-01-2021,‘Doing a great job’: Johnson hails parents for efforts in lockdown,PM pens letter recognising ‘unique challenges’ faced by those looking after children during the pandemic,https://www.theguardian.com/world/2021/jan/30/boris-johnson-hails-parents-for-efforts-in-covid-lockdown,https://media.guim.co.uk/be89f90c9d2a1f7ab2758b1afa3268250ff6535f/0_232_3500_2101/500.jpg
31-01-2021,Coronavirus live news: UK and EU agree to 'reset' after vaccine fiasco; Iran imposes two-week quarantine for travellers from Europe,This blog is now closed. We’ve launched a new blog at the link below,https://www.theguardian.com/world/live/2021/jan/30/coronavirus-live-news-eu-vaccine-export-shortages-brexit-astrazeneca-pfizer-european-union-vaccination-uk-australia,https://media.guim.co.uk/eeddb38bf7eb7abc814ae007e6b66f10f7234651/0_217_5849_3509/500.jpg
01-02-2021,Hundreds arrested in Belgium and Hungary protests – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/jan/31/coronavirus-live-news-germany-threatens-legal-action-over-vaccine-delays-nsw-marks-14-days-of-no-cases,https://media.guim.co.uk/ed809999e3aefc4386dd7ac624875f9d073a990c/0_51_3898_2338/500.jpg
02-02-2021,Germany sends healthcare workers to Portugal – as it happened,This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/feb/01/coronavirus-live-news-eu-wants-70-of-adults-vaccinated-by-end-of-summer-israel-extends-covid-lockdown,https://media.guim.co.uk/6eacf94618b9f4873af22eb48878d8b0db69bdfd/0_170_5906_3543/500.jpg
03-02-2021,New Caledonia government falls apart over nickel deal and independence push,Thierry Santa’s multi-party government collapses a few months after narrow referendum vote to remain within French republic,https://www.theguardian.com/world/2021/feb/03/new-caledonia-government-falls-over-nickel-deal-and-independence-push,https://media.guim.co.uk/57b863985848507aafc3d0592befd8cfb6fa5ea9/0_181_4123_2474/500.jpg
04-02-2021,"EU leaders risking their people's health with UK vaccine attacks, says expert – as it happened",This blog is now closed. We’ve launched a new blog at the link below: ,https://www.theguardian.com/world/live/2021/feb/03/coronavirus-live-news-who-warns-vaccine-nationalism-will-spawn-new-covid-mutations,https://media.guim.co.uk/43601bebdfb0deafb8b24c4647b4b16044b15779/0_421_7185_4311/500.jpg
05-02-2021,International travel 'biggest factor in death rate' – as it happened,French prime-minister defends slow rollout of vaccine; Study finds a million international arrivals associated with 3.4% increase in Covid deaths,https://www.theguardian.com/world/live/2021/feb/04/coronavirus-live-news-canada-has-secured-nearly-10-vaccine-doses-per-person-us-deaths-pass-450000,https://media.guim.co.uk/d8e51bc83c0ea7f2682f5be85bce2a052b36e824/0_359_3732_2238/500.jpg
06-02-2021,"New Zealand celebrates Waitangi Day with dawn service, bacon butties",Thousands of Kiwis turn out early to mark 181st anniversary of founding document,https://www.theguardian.com/world/2021/feb/06/new-zealand-celebrates-waitangi-day-with-dawn-service-bacon-butties,https://media.guim.co.uk/c88c1f917496a4c02460e78b0b1ce20778ecfa0d/0_150_4520_2713/500.jpg
07-02-2021,Marise Payne calls in Myanmar ambassador after Australian adviser to Aung Sun Suu Kyi detained,Foreign affairs minister says Australian government ‘deeply concerned’ about reports Sean Turnell has been detained in Myanmar ,https://www.theguardian.com/world/2021/feb/07/marise-payne-calls-in-myanmar-ambassador-after-australian-adviser-to-aung-sun-suu-kyi-detained,https://media.guim.co.uk/5dc5bcbcf42dd428a3c5a1956f06938977532388/0_384_5760_3456/500.jpg
08-02-2021,"Ebola virus kills woman in Democratic Republic of Congo, health ministry says","Case near city of Butembo comes nearly three months after the end of an outbreak in the western province of Équateur, which killed 55",https://www.theguardian.com/world/2021/feb/08/ebola-virus-kills-woman-in-democratic-republic-of-congo-health-ministry-says,https://media.guim.co.uk/7c4d8215d103f11e8a160addddb5ee4a5d196413/0_120_3600_2160/500.jpg
