album_id,album_name,artist_name,release_date,album_artwork
2W6Hvrtg2Zpc9dW4aBDbdP,Getz/Gilberto (Expanded Edition),Stan Getz,1964-03-01,https://i.scdn.co/image/ab67616d0000b273417cc363d7286a88489dee3c
6QuUmeN2cZD9qICDOfetFN,A Merry Christmas (Expanded Edition),Stan Kenton,1961-10-16,https://i.scdn.co/image/ab67616d0000b273d8109c9c4e3aa52f81dce8b7
3LvxVE6rEZJgrEcq6xsZx1,Herdersmat part 23-29,Various Artists,2020-01-24,https://i.scdn.co/image/ab67616d0000b27349267d8a2e378e62a761eed0
3aRPpuWWcNUCYPEXoA7U4R,#FFF,Various Artists,2020-09-23,https://i.scdn.co/image/ab67616d0000b27376fb40ba6f1536caec60fa2b
4ptIoJvhXyOBhkrgdAvWL0,DJ-Kicks (Mount Kimbie) [DJ Mix],Mount Kimbie,2018-09-28,https://i.scdn.co/image/ab67616d0000b273e54606c577ded3b19cffdefa
1EsPxBNjniQmnvJE76Ojub,Stanley Kubrick : Music From His Greatest Movies,Various Artists,2011-06-15,https://i.scdn.co/image/ab67616d0000b27306fa792d1e7f736c6f8d717d
6aBXoj3Roczy0ALK661oZB,Stars (feat. Anneka),Starkey,2010-03-08,https://i.scdn.co/image/ab67616d0000b273fb3f8552dc53135b0a669de3
6J3VYjuaBXLFaaPSLU3UX5,Merry Xmas,Various Artists,2014-11-05,https://i.scdn.co/image/ab67616d0000b273142805cfe285e7401f255385
3L6yuuvIFVNQEOQ0F3rwn8,Music For Seventies,Various Artists,2007-01-01,https://i.scdn.co/image/ab67616d0000b273bec355c28a61688b0e8b3f01
7c6mpStYw1NX4itJX4LWgz,All Around My Hat (2009 Remaster),Steeleye Span,1975-10-25,https://i.scdn.co/image/ab67616d0000b2737826f8f71e3f06b8955e93ad
0BM1tLMCFHG9EbnSaRruGf,Below the Salt (2009 Remaster),Steeleye Span,1972-10-14,https://i.scdn.co/image/ab67616d0000b2736fae2b67c42f0f91343e75f7
3fY4lCONvraB0yZgJjhKOi,Parcel of Rogues (2009 Remaster),Steeleye Span,1973-04-28,https://i.scdn.co/image/ab67616d0000b2730f4f48122b73fdbfab4e05fe
72F9une5nhlvkkDO6YlNO0,Reelin' In The Years (Live),Steely Dan,2021-07-26,https://i.scdn.co/image/ab67616d0000b273cf3c2679b720a73f69e176ce
5St5kM6jlDLbvnCP48JIis,La polizia sta a guardare (Original Motion Picture Soundtrack),Stelvio Cipriani,,https://i.scdn.co/image/ab67616d0000b273f1f8b58c001e4adc76b5c91f
1xE81qOtroPlmxjohDV5cU,Crazy Heart (Deluxe),Various Artists,2015-10-01,https://i.scdn.co/image/ab67616d0000b27365730136bdbf011d9e45769d
1woCvthHJakakroP6dXNxs,Wicked (Original Broadway Cast Recording / Deluxe Edition),Stephen Schwartz,2013-01-01,https://i.scdn.co/image/ab67616d0000b273f3eaae22e1c6b26400073c05
30JKFhrKYOSsRgmpCuUpvL,World Service 2,Dave Clarke,,https://i.scdn.co/image/ab67616d0000b273adeb63c95c7ee64a1a2abb6c
5Xy8ZcLEvyUXTJ9sWhPlcT,Mars Audiac Quintet (Expanded Edition),Stereolab,,https://i.scdn.co/image/ab67616d0000b273fe7783e718b78f9b0f7ca486
7zdZNXoapFcOW663zgLdOE,The Jungle Book,Various Artists,1997-01-01,https://i.scdn.co/image/ab67616d0000b273d897c1143b832479966b407d
0XMXhVnnv6mMooaF4Nq5dU,Domo 10th Anniversary Collection,Various Artists,2005-02-08,https://i.scdn.co/image/ab67616d0000b273f90c545e8c3c069d6618aba3
1ruj5tLGElI9NSWoo8ifvH,fabric 96: DVS1 (DJ Mix),DVS1,2017-12-08,https://i.scdn.co/image/ab67616d0000b273bb3800bfbcdf10503f461002
20QIyPidVPXbZHmB9I8NZ3,Dust Filled Room,Bill Fay,2021-11-02,https://i.scdn.co/image/ab67616d0000b2736d14daa4ba511b4d0305b704
