album_id,album_name,artist_name,release_date,album_artwork
6K6yEQC1fPySi8lwn5TRIW,Mala Mujer (feat. Farruko & French Montana) [Remix],C. Tangana,2017-09-22,https://i.scdn.co/image/ab67616d0000b273e4990090e6a7eb2d770de3b3
04Xde0FJSo4LVQ1GE36t49,High School Musical 2 (Original Soundtrack),High School Musical Cast,2007-01-01,https://i.scdn.co/image/ab67616d0000b273342a94d40e41ecd14874be4c
1mgYvDEkZoWqoNjnMU6QhI,One More Shot (One Take Version),Cil,2023-03-03,https://i.scdn.co/image/ab67616d0000b273ec184797373f8d726ea63f8c
4oeifIN990oyvL0uMBDNVi,Infiltrate-Destroy-Rebuild,CKY,2002-09-24,https://i.scdn.co/image/ab67616d0000b2739b411060886751d82e84bb5f
6Gyni4addCtIY57Cxulegg,love nwantiti (feat. ElGrande Toto) [North African Remix],CKay,2020-08-21,https://i.scdn.co/image/ab67616d0000b273fc57994e3890a5246cce7685
2rCCUNn3PUaTsKRAKBIzh4,Frozen: The Broadway Musical (Original Broadway Cast Recording),Various Artists,2018-05-11,https://i.scdn.co/image/ab67616d0000b273f4e3baae72a1257af0135592
2EeSecVK1JVbirWHqgWoq6,The Prom: A New Musical (Original Broadway Cast Recording),Original Broadway Cast of The Prom: A New Musical,2018-12-14,https://i.scdn.co/image/ab67616d0000b2739c7f6a3b539b46c02184af37
2EWhs88DmxypBdArP5DDSp,"Headache & Migraine Natural Relief: Calming Sounds of Nature, Piano Music for Reduce Tension, Tinnitus Relief, Sounds Hypnosis and Relaxing Therapy",Various Artists,2017-10-09,https://i.scdn.co/image/ab67616d0000b27380c25b8262beaece0d835fe2
6Vip5A5NmEazvKuxj6GLYf,Only Human (Deluxe),Calum Scott,2018-03-09,https://i.scdn.co/image/ab67616d0000b273f2d671c22b70e01b78a618a8
2ZZiI4Jg5SYg7suQwGSv4z,R&B Classics Collection,Various Artists,2008-08-04,https://i.scdn.co/image/ab67616d0000b273990688ceac54688ad188ee47
6SHWGGZJPmwfOLInPMEUFW,Annie (Original Motion Picture Soundtrack),Various Artists,2014-11-17,https://i.scdn.co/image/ab67616d0000b27358640378b83dfbe8c956ee2e
0T9YCy8TruLD6Z4qiCGSn6,French Festival,Slovak Radio Symphony Orchestra,1988-11-25,https://i.scdn.co/image/ab67616d0000b27327fddb8f282c6010bb1c1740
3WiDh9qthUHAXK6RNM2Ctb,Frequency,Various Artists,2019-08-18,https://i.scdn.co/image/ab67616d0000b2733cb566bd76baaefe4b3f0b7a
